[2024-11-25 16:06:38] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-25 16:06:38] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-11-25 16:06:38] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-11-25 16:06:39] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-11-25 16:06:39] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-11-25 16:06:39] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-11-25 16:06:42] [class-ss-setup-task.php:33] Creating archive directory: C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798\
[2024-11-25 16:06:42] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/Romail-hayat.github.io/
[2024-11-25 16:07:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:37; Total: 1008
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a0c7837c9-mrUwfr.tmp
[2024-11-25 16:07:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-testimonial-carousel.min.css?simply_static_page=7031
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-testimonial-carousel.min.css?simply_static_page=7031
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:103] Filesize: 20173 bytes
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/templates/widget-testimonial-carousel.min.css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a0c7837c9-mrUwfr.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor-pro/assets/css/templates/widget-testimonial-carousel.min.css
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:07:35] [class-ss-page.php:119] Checking Content Identical:f6cd2e649495d4c025b8621fc425dca82478bf1b===. Value: FALSE
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-video-playlist-rtl.min.css
[2024-11-25 16:07:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:36; Total: 1008
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a0c796edd-Ie24cI.tmp
[2024-11-25 16:07:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-video-playlist-rtl.min.css?simply_static_page=7032
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-video-playlist-rtl.min.css?simply_static_page=7032
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:103] Filesize: 10359 bytes
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/templates/widget-video-playlist-rtl.min.css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a0c796edd-Ie24cI.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor-pro/assets/css/templates/widget-video-playlist-rtl.min.css
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:07:35] [class-ss-page.php:119] Checking Content Identical:b3a15d87850289e2a18c03cc8aa4d0d602363230===. Value: FALSE
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-video-playlist.min.css
[2024-11-25 16:07:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:35; Total: 1008
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a0c7a69a0-dXJSmF.tmp
[2024-11-25 16:07:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-video-playlist.min.css?simply_static_page=7033
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-video-playlist.min.css?simply_static_page=7033
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:103] Filesize: 10359 bytes
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/templates/widget-video-playlist.min.css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a0c7a69a0-dXJSmF.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor-pro/assets/css/templates/widget-video-playlist.min.css
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:07:35] [class-ss-page.php:119] Checking Content Identical:b3a15d87850289e2a18c03cc8aa4d0d602363230===. Value: FALSE
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-cart-rtl.min.css
[2024-11-25 16:07:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:34; Total: 1008
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a0c7b47e8-X2QrcQ.tmp
[2024-11-25 16:07:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-cart-rtl.min.css?simply_static_page=7034
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-cart-rtl.min.css?simply_static_page=7034
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:103] Filesize: 19120 bytes
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-cart-rtl.min.css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a0c7b47e8-X2QrcQ.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-cart-rtl.min.css
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:07:35] [class-ss-page.php:119] Checking Content Identical:a4c41bab7b810eae2ec63d15a990cc8f76128e63===. Value: FALSE
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-cart.min.css
[2024-11-25 16:07:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:33; Total: 1008
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a0c7c454d-y7mANb.tmp
[2024-11-25 16:07:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-cart.min.css?simply_static_page=7035
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-cart.min.css?simply_static_page=7035
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:103] Filesize: 19119 bytes
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-cart.min.css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a0c7c454d-y7mANb.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-cart.min.css
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:07:35] [class-ss-page.php:119] Checking Content Identical:594848790913628a211d8e85cbef62690f37ebf3===. Value: FALSE
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-checkout-page-rtl.min.css
[2024-11-25 16:07:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:32; Total: 1008
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a0c7d54f8-5jEX68.tmp
[2024-11-25 16:07:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-checkout-page-rtl.min.css?simply_static_page=7036
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-checkout-page-rtl.min.css?simply_static_page=7036
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:103] Filesize: 21463 bytes
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-checkout-page-rtl.min.css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a0c7d54f8-5jEX68.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-checkout-page-rtl.min.css
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:07:35] [class-ss-page.php:119] Checking Content Identical:ab1f7d44574dae8c51a12c3ceed6d7732e0e94ec===. Value: FALSE
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-checkout-page.min.css
[2024-11-25 16:07:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:31; Total: 1008
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a0c7e4dc0-LxNhGS.tmp
[2024-11-25 16:07:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-checkout-page.min.css?simply_static_page=7037
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-checkout-page.min.css?simply_static_page=7037
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:103] Filesize: 21457 bytes
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-checkout-page.min.css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a0c7e4dc0-LxNhGS.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-checkout-page.min.css
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:07:35] [class-ss-page.php:119] Checking Content Identical:6c74b142ec743a335f3bf0fe85d29ff25a532184===. Value: FALSE
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-menu-cart-rtl.min.css
[2024-11-25 16:07:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:30; Total: 1008
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:07:36] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a0c8000a1-qNQejP.tmp
[2024-11-25 16:07:36] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-menu-cart-rtl.min.css?simply_static_page=7038
[2024-11-25 16:07:36] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-menu-cart-rtl.min.css?simply_static_page=7038
[2024-11-25 16:07:36] [class-ss-url-fetcher.php:103] Filesize: 13949 bytes
[2024-11-25 16:07:36] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:07:36] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-menu-cart-rtl.min.css
[2024-11-25 16:07:36] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a0c8000a1-qNQejP.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-menu-cart-rtl.min.css
[2024-11-25 16:07:36] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:07:36] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:07:36] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:07:36] [class-ss-page.php:119] Checking Content Identical:ef7a12cff811d9b5c9667effd413ec6229fa6190===. Value: FALSE
[2024-11-25 16:07:36] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-menu-cart.min.css
[2024-11-25 16:07:36] [class-ss-task.php:58] [PAGES STATUS] Remaining:29; Total: 1008
[2024-11-25 16:07:36] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:07:36] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a0c80fe24-zY8TPh.tmp
[2024-11-25 16:07:36] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-menu-cart.min.css?simply_static_page=7039
[2024-11-25 16:07:36] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-menu-cart.min.css?simply_static_page=7039
[2024-11-25 16:07:36] [class-ss-url-fetcher.php:103] Filesize: 13946 bytes
[2024-11-25 16:07:36] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:07:36] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-menu-cart.min.css
[2024-11-25 16:07:36] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a0c80fe24-zY8TPh.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-menu-cart.min.css
[2024-11-25 16:07:36] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:07:36] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:07:36] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:07:36] [class-ss-page.php:119] Checking Content Identical:5399bfc0793ee1cee7409b45a78c8da88953cde8===. Value: FALSE
[2024-11-25 16:07:36] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-my-account-rtl.min.css
[2024-11-25 16:07:36] [class-ss-task.php:58] [PAGES STATUS] Remaining:28; Total: 1008
[2024-11-25 16:07:36] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:07:36] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a0c81f34c-bCTfBC.tmp
[2024-11-25 16:07:36] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-my-account-rtl.min.css?simply_static_page=7040
[2024-11-25 16:07:36] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-my-account-rtl.min.css?simply_static_page=7040
